customer_id,age,tenure_months,num_products,has_credit_card,is_active_member,estimated_monthly_salary_zmw,balance_zmw,credit_score,num_complaints_last_year,avg_monthly_transactions,digital_engagement_score,churned
CUST-02142,37,16,2,0,1,13665.41,13085.84,595,0,6,21.0,0
CUST-02143,25,11,2,0,1,15967.08,13035.75,619,0,0,61.5,1
CUST-02144,34,28,2,1,0,18567.69,26672.04,638,0,5,86.0,0
CUST-02145,31,42,3,1,1,3833.27,14539.6,621,1,19,74.4,0
CUST-02146,53,44,1,0,1,15001.99,21154.67,797,0,10,63.2,0
CUST-02147,22,119,3,0,1,17805.83,18315.69,462,1,2,56.2,0
CUST-02148,34,49,2,0,0,12283.47,15774.03,617,0,19,42.9,0
CUST-02149,51,54,3,1,0,11747.4,14814.53,638,0,15,35.9,0
CUST-02150,30,32,1,1,0,1905.69,13824.29,796,0,3,38.6,1
CUST-02151,44,93,1,1,0,7360.56,1464.5,709,1,14,62.4,0
CUST-02152,40,8,3,1,0,1500.0,3969.7,730,0,6,76.9,0
CUST-02153,36,57,2,0,1,15322.27,23582.15,629,1,10,48.0,0
CUST-02154,19,47,1,1,0,10836.01,3441.26,588,0,15,72.5,0
CUST-02155,40,46,1,0,0,12963.04,15174.05,632,0,2,78.5,1
CUST-02156,34,51,2,1,1,12733.24,27108.58,600,1,9,38.0,0
CUST-02157,43,33,2,1,0,13380.85,2106.32,747,0,13,49.1,1
CUST-02158,22,18,2,0,1,13863.95,0.0,643,0,10,11.5,1
CUST-02159,46,81,4,1,1,4988.45,10713.1,619,0,14,53.1,0
CUST-02160,48,91,3,1,0,2900.99,17709.76,666,1,9,47.9,0
CUST-02161,57,70,2,1,1,15730.1,14748.45,703,2,14,69.5,0
CUST-02162,34,88,3,1,0,9707.71,8421.02,691,1,9,72.9,0
CUST-02163,32,55,2,0,1,9126.2,0.0,569,0,23,61.8,0
CUST-02164,51,1,2,1,1,10614.42,21521.21,512,0,12,45.5,0
CUST-02165,27,20,1,0,0,13041.22,17794.41,693,1,12,81.1,0
CUST-02166,30,65,2,1,0,9048.82,8256.55,578,0,10,70.5,0
CUST-02167,36,1,2,1,1,7821.14,6214.79,850,0,10,94.6,1
CUST-02168,26,54,1,1,0,6030.08,45985.92,687,0,27,87.7,0
CUST-02169,57,60,2,1,1,13907.67,19600.97,668,0,5,57.6,0
CUST-02170,51,59,2,1,1,9254.82,16519.81,567,0,0,34.5,0
CUST-02171,18,18,3,1,0,7319.79,8286.93,792,0,12,1.9,0
CUST-02172,18,39,2,0,1,16528.05,46100.62,614,2,20,49.7,0
CUST-02173,32,40,4,1,1,13311.04,18760.83,538,1,13,65.4,0
CUST-02174,46,57,1,1,1,9542.97,1960.8,712,1,1,26.7,0
CUST-02175,48,42,3,1,0,2369.69,24222.96,711,0,12,61.3,0
CUST-02176,57,1,1,1,0,3136.31,3613.0,635,1,8,79.2,0
CUST-02177,43,120,1,1,0,11774.92,11961.51,606,0,15,80.8,0
CUST-02178,27,60,1,1,0,12155.03,30425.87,681,0,12,53.6,0
CUST-02179,45,43,1,1,1,3997.32,23038.8,554,0,12,81.3,0
CUST-02180,26,34,1,1,0,3912.01,10259.96,784,0,16,91.0,0
CUST-02181,30,72,2,1,0,10822.96,31826.65,693,0,15,43.8,0
CUST-02182,21,56,1,1,1,1500.0,22842.53,781,0,4,79.4,0
CUST-02183,29,63,2,1,0,7699.25,4411.46,588,0,3,47.9,0
CUST-02184,32,5,2,1,0,11286.75,0.0,708,0,19,67.1,0
CUST-02185,33,1,1,1,1,14766.19,24782.64,672,1,18,75.6,0
CUST-02186,61,90,3,1,1,10711.76,30070.86,648,1,14,49.0,0
CUST-02187,41,56,1,1,0,9196.33,22644.99,614,0,6,75.6,1
CUST-02188,44,58,2,0,1,11120.18,8615.94,692,0,0,81.3,1
CUST-02189,42,85,4,1,1,15672.37,3641.12,621,0,16,93.5,0
CUST-02190,59,38,1,1,1,16051.65,0.0,616,2,18,53.5,0
CUST-02191,29,65,3,1,0,6976.97,18064.59,651,0,10,55.4,0
CUST-02192,49,1,4,1,0,6512.12,15935.93,634,1,2,54.4,0
CUST-02193,30,47,2,1,0,15717.35,5723.8,759,0,14,77.1,0
CUST-02194,38,47,3,1,0,12608.71,12739.0,659,1,11,52.9,0
CUST-02195,46,79,4,1,1,16115.81,21649.7,768,0,5,67.9,0
CUST-02196,24,36,1,1,1,3723.93,13179.01,632,0,12,56.8,1
CUST-02197,35,112,3,0,1,11877.35,11614.35,555,1,11,76.8,0
CUST-02198,40,1,1,0,0,9412.81,20412.5,724,2,1,47.1,1
CUST-02199,46,82,1,1,1,4845.95,0.0,615,0,11,55.3,0
CUST-02200,37,1,1,0,0,12199.25,17616.34,554,0,15,39.8,1
CUST-02201,74,79,2,0,1,2149.89,13811.14,848,1,11,40.6,1
CUST-02202,63,74,1,1,0,10663.45,24596.34,688,0,5,60.8,1
CUST-02203,18,30,1,1,0,3737.51,7328.01,601,0,11,17.1,1
CUST-02204,41,38,1,0,1,8028.83,7676.91,674,1,16,65.9,1
CUST-02205,47,42,2,1,0,10345.36,0.0,757,1,14,37.2,1
CUST-02206,44,73,2,0,0,2961.42,15645.14,692,0,13,71.7,0
CUST-02207,57,34,2,1,0,8996.02,7632.86,704,0,4,68.5,0
CUST-02208,18,60,2,0,1,9285.03,11840.16,644,0,20,67.3,0
CUST-02209,27,53,1,1,0,6537.04,44454.37,818,0,17,46.0,0
CUST-02210,59,70,2,1,1,10429.46,22518.13,612,0,4,82.4,0
CUST-02211,55,56,2,1,0,10468.09,9075.28,659,0,2,55.7,0
CUST-02212,67,64,2,1,0,3542.69,6820.79,731,0,13,90.2,0
CUST-02213,60,72,2,1,1,4374.65,21480.66,744,1,12,65.7,0
CUST-02214,25,71,4,1,1,19893.46,33214.34,590,0,10,43.3,0
CUST-02215,52,71,2,1,0,16583.17,33003.73,743,0,24,20.7,1
CUST-02216,37,45,3,1,1,13798.21,0.0,782,0,18,84.1,0
CUST-02217,43,48,2,1,1,11796.74,6680.03,547,0,7,48.0,0
CUST-02218,41,28,2,1,1,5646.34,3258.0,570,0,23,66.8,0
CUST-02219,34,69,1,1,0,9887.5,5616.54,489,0,8,75.3,0
CUST-02220,34,22,2,1,1,4668.85,10228.79,800,0,12,51.6,0
CUST-02221,49,44,1,0,0,11202.51,32234.27,633,0,2,90.1,0
CUST-02222,33,48,2,1,0,8250.68,24226.41,762,0,6,35.7,1
CUST-02223,43,67,1,1,0,4950.84,24261.95,612,1,17,47.1,1
CUST-02224,46,65,1,1,0,14611.86,7749.47,714,0,10,43.9,0
CUST-02225,34,71,2,0,1,12484.72,27399.31,617,0,9,39.4,0
CUST-02226,37,57,2,1,1,14233.07,6887.16,632,0,10,18.2,1
CUST-02227,54,10,4,1,1,13455.53,15863.81,716,0,22,46.2,1
CUST-02228,20,36,4,1,1,9046.14,1086.93,640,0,2,42.1,0
CUST-02229,32,56,2,0,0,10638.74,8511.3,629,0,24,71.2,0
CUST-02230,24,61,2,0,0,4263.21,12665.54,658,1,0,47.9,0
CUST-02231,43,28,3,1,1,10964.81,4316.36,606,0,18,48.2,0
CUST-02232,72,32,2,0,0,9104.27,24643.57,761,0,17,28.4,0
CUST-02233,25,47,1,1,0,16182.29,849.3,622,0,15,67.8,0
CUST-02234,55,16,2,1,0,10221.22,22512.79,609,0,17,20.3,1
CUST-02235,57,45,2,1,0,10530.66,19110.36,525,2,13,50.9,1
CUST-02236,18,83,2,1,1,6810.82,31067.36,666,1,9,74.1,1
CUST-02237,24,14,2,1,0,18233.15,2521.49,709,0,13,62.2,0
CUST-02238,40,10,4,1,1,11433.87,0.0,758,1,7,35.6,0
CUST-02239,28,81,1,1,0,9932.9,19343.7,459,0,24,76.4,0
CUST-02240,43,46,1,0,1,13823.73,0.0,701,1,4,62.4,0
CUST-02241,56,97,1,1,1,7958.14,16480.79,789,0,15,48.6,0
CUST-02242,48,11,1,0,0,12093.04,33289.4,699,0,10,65.0,0
CUST-02243,38,80,1,1,0,9620.24,11143.91,714,1,7,46.3,1
CUST-02244,47,58,2,1,1,4186.48,31315.56,688,0,11,60.4,0
CUST-02245,44,15,2,1,0,9315.55,31484.9,601,0,13,76.5,0
CUST-02246,25,61,1,1,0,5980.2,10295.39,695,0,3,72.9,0
CUST-02247,33,115,2,1,1,8783.31,10605.16,658,0,14,22.9,0
CUST-02248,46,76,4,0,0,20681.51,12746.9,653,0,8,62.4,1
CUST-02249,39,57,4,1,1,8100.37,33541.02,560,0,0,29.3,0
CUST-02250,44,40,2,1,1,6816.24,6815.71,692,2,16,63.0,1
CUST-02251,51,12,2,1,1,12474.76,15656.32,768,0,5,69.1,0
CUST-02252,18,11,2,0,1,12098.42,17430.0,634,0,8,63.4,0
CUST-02253,58,39,2,1,1,11657.17,28645.6,696,2,14,68.8,0
CUST-02254,18,77,1,1,1,10598.3,15386.86,649,0,20,53.3,0
CUST-02255,40,46,2,1,1,9989.81,9065.06,629,0,20,41.8,0
CUST-02256,42,99,2,1,0,3673.27,10967.04,436,0,10,66.7,0
CUST-02257,38,23,2,0,1,7577.81,13243.23,598,1,12,75.1,1
CUST-02258,42,19,2,0,1,9957.76,20905.12,680,2,23,58.8,0
CUST-02259,33,53,3,1,1,16681.29,6346.42,672,1,3,45.4,0
CUST-02260,31,48,1,0,0,2035.27,0.0,666,0,15,52.6,1
CUST-02261,39,96,1,1,1,9864.45,13576.71,604,1,10,44.7,0
CUST-02262,42,70,2,0,0,7541.45,6421.3,632,0,4,61.2,1
CUST-02263,32,52,2,1,1,11617.46,15207.8,674,0,11,55.1,1
CUST-02264,44,28,3,0,1,5898.45,11825.68,812,2,10,62.2,1
CUST-02265,30,71,2,1,1,16493.37,21735.02,614,1,4,43.9,0
CUST-02266,33,123,1,0,0,16334.91,14762.01,580,1,12,70.7,0
CUST-02267,37,54,1,1,1,14086.71,0.0,598,0,8,41.7,1
CUST-02268,45,14,1,1,1,5418.67,15595.0,631,0,21,19.4,1
CUST-02269,36,4,1,0,1,9157.38,16445.52,665,0,16,53.2,0
CUST-02270,45,41,4,1,1,9051.65,11259.82,610,0,16,55.5,0
CUST-02271,59,57,3,0,1,19320.24,0.0,730,0,10,34.6,0
CUST-02272,34,30,2,0,1,6757.89,3256.25,521,0,7,57.5,0
CUST-02273,55,38,3,1,0,11339.61,8955.02,581,1,16,54.5,0
CUST-02274,24,37,4,1,0,5892.79,37206.85,690,0,9,44.7,1
CUST-02275,48,89,2,1,1,6005.97,2114.2,713,0,8,35.1,0
CUST-02276,38,13,2,1,1,12842.09,14550.36,500,0,0,55.8,0
CUST-02277,65,37,3,1,1,14306.87,2570.7,850,1,13,63.2,0
CUST-02278,34,83,2,1,1,14761.97,5211.52,625,0,24,58.2,0
CUST-02279,30,96,1,1,0,7560.34,5153.68,680,0,18,71.2,0
CUST-02280,52,34,2,1,1,5677.68,0.0,508,0,8,77.9,1
CUST-02281,45,46,2,0,1,12011.18,32148.34,509,1,17,68.0,0
CUST-02282,41,107,2,0,0,11398.46,34496.21,597,0,6,66.5,0
CUST-02283,18,90,2,1,0,7029.0,24799.03,582,1,9,12.2,0
CUST-02284,45,28,3,0,0,18585.31,11080.53,837,2,14,90.6,1
CUST-02285,39,23,1,1,0,10688.17,28712.25,600,0,18,67.6,0
CUST-02286,41,56,1,1,0,7806.28,15172.65,586,0,4,41.4,1
CUST-02287,30,25,2,1,1,3949.0,16415.99,633,1,13,37.4,0
CUST-02288,55,40,1,1,1,11301.84,7485.5,694,0,11,69.9,1
CUST-02289,40,62,1,0,1,9605.19,24861.66,850,0,9,41.9,1
CUST-02290,37,3,1,1,1,14607.34,21417.07,680,0,11,84.9,1
CUST-02291,21,60,3,0,1,8630.3,7127.22,671,1,4,17.7,1
CUST-02292,37,66,4,0,0,3863.84,28758.21,623,0,9,61.6,1
CUST-02293,27,45,1,1,1,6010.49,3706.94,570,1,19,24.5,0
CUST-02294,56,77,2,1,0,8871.72,17531.83,682,0,7,43.5,0
CUST-02295,43,33,1,0,1,13130.6,18460.19,611,0,5,31.6,0
CUST-02296,32,43,1,0,0,7204.17,39754.14,772,0,12,58.8,1
CUST-02297,37,1,2,1,0,17018.79,932.71,761,0,9,45.8,1
CUST-02298,57,1,1,1,0,19876.1,10987.99,645,0,14,72.6,1
CUST-02299,41,19,3,1,0,7966.47,8815.8,704,0,12,40.3,0
CUST-02300,39,49,1,1,0,10460.62,15380.84,570,0,3,71.9,1
CUST-02301,62,51,2,0,0,10049.48,7826.83,850,0,10,67.0,0
CUST-02302,44,42,1,0,0,14973.87,15756.12,793,1,9,46.9,0
CUST-02303,50,42,2,0,1,7593.9,0.0,616,0,17,47.7,0
CUST-02304,35,47,2,0,1,5860.84,18731.1,605,1,11,35.6,0
CUST-02305,35,52,1,1,1,11338.58,8691.46,630,0,8,30.1,0
CUST-02306,50,28,1,1,1,4289.87,0.0,446,0,1,34.5,0
CUST-02307,39,3,1,0,0,15430.44,1323.13,589,1,23,41.8,0
CUST-02308,44,69,1,1,1,18582.11,26212.59,592,0,17,92.1,0
CUST-02309,39,11,3,1,0,13780.44,26245.28,640,0,12,53.2,0
CUST-02310,40,94,1,1,0,1500.0,47018.8,707,0,8,79.3,0
CUST-02311,38,19,2,0,1,3380.09,4859.72,573,0,9,59.3,1
CUST-02312,24,39,4,1,1,15144.5,0.0,531,0,5,46.7,0
CUST-02313,55,78,2,1,0,9401.79,28102.25,761,1,17,26.3,0
CUST-02314,32,36,2,1,1,16957.72,5728.71,707,1,16,74.0,1
CUST-02315,25,14,1,1,1,9634.37,23446.48,738,0,17,57.4,1
CUST-02316,41,44,1,1,1,8204.37,27538.83,602,0,11,91.4,0
CUST-02317,32,77,1,0,1,12552.62,0.0,694,0,3,91.2,0
CUST-02318,55,49,2,1,1,13450.04,35994.5,474,0,9,46.8,1
CUST-02319,47,44,4,1,1,2543.61,13328.91,535,0,13,34.6,0
CUST-02320,33,46,1,1,1,7740.69,26214.85,650,0,10,46.4,0
CUST-02321,29,87,2,1,1,12596.93,43946.92,757,0,7,69.0,0
CUST-02322,47,12,2,1,1,5708.17,42354.49,615,1,4,32.3,0
CUST-02323,31,58,1,1,0,4529.75,5069.06,669,0,16,69.7,0
CUST-02324,23,121,3,0,1,11012.28,24227.38,659,2,13,30.8,0
CUST-02325,20,50,3,1,0,2984.91,11548.49,726,0,20,33.8,0
CUST-02326,48,74,1,0,0,14800.05,5770.19,767,0,22,18.2,1
CUST-02327,21,28,1,0,0,6509.83,19877.57,627,0,21,78.7,0
CUST-02328,25,34,2,1,1,3350.19,20322.15,623,0,7,71.8,0
CUST-02329,48,52,3,0,1,7430.61,26034.38,568,1,4,47.3,0
CUST-02330,49,47,2,1,0,11235.98,43386.91,718,0,9,49.1,0
CUST-02331,26,21,1,1,0,13931.4,2800.36,652,0,22,75.0,0
CUST-02332,32,74,1,1,1,9767.87,20904.47,543,1,18,34.9,1
CUST-02333,51,36,3,0,0,4966.94,7940.5,563,1,15,34.3,1
CUST-02334,42,71,4,1,1,1500.0,3777.07,692,1,9,30.9,1
CUST-02335,34,47,2,1,0,11178.0,31782.45,817,0,17,49.7,1
CUST-02336,41,91,2,0,0,7202.4,14713.83,571,0,12,71.9,0
CUST-02337,45,45,1,0,0,7793.28,24443.58,612,2,22,46.4,0
CUST-02338,26,24,1,0,1,13895.0,26366.57,629,1,6,68.9,0
CUST-02339,27,84,1,1,1,9426.53,27039.93,645,0,9,43.6,1
CUST-02340,53,8,2,1,0,6681.9,11510.57,653,0,25,25.7,1
CUST-02341,61,39,1,1,1,10563.37,10229.89,644,3,12,70.9,0
CUST-02342,50,41,2,1,1,12727.24,15762.33,562,0,16,35.7,1
CUST-02343,37,81,1,0,1,12251.39,29936.99,662,0,8,57.6,1
CUST-02344,31,63,1,1,0,8839.83,24142.83,513,0,14,51.0,0
CUST-02345,40,55,1,1,0,16033.26,0.0,808,0,12,48.3,0
CUST-02346,52,98,2,0,0,9667.69,3321.66,569,0,6,56.8,1
CUST-02347,55,53,2,1,0,9549.06,12195.92,598,2,24,60.8,0
CUST-02348,39,10,1,0,1,10616.51,1362.54,657,1,2,68.9,0
CUST-02349,44,15,3,1,1,10896.18,28739.82,720,1,15,88.3,0
CUST-02350,22,7,2,0,0,1500.0,30146.97,591,0,6,38.0,0
CUST-02351,38,48,1,0,1,17088.99,7116.73,653,1,10,88.5,0
CUST-02352,57,46,1,0,1,6090.81,15163.43,789,1,14,43.5,0
CUST-02353,38,59,3,1,1,9036.91,8902.77,575,2,8,57.9,0
CUST-02354,45,55,1,0,0,9048.14,4242.75,632,1,10,49.3,0
CUST-02355,50,54,1,1,1,15317.57,10328.67,683,1,10,68.5,0
CUST-02356,49,99,1,1,0,11581.5,8999.55,627,0,17,68.7,0
CUST-02357,41,58,1,1,0,10525.03,17599.39,657,3,22,28.3,1
CUST-02358,33,24,2,1,0,12857.19,26468.21,567,2,12,66.8,0
CUST-02359,18,34,1,1,1,10394.44,18757.49,710,1,11,39.8,1
CUST-02360,26,34,2,0,0,9474.78,0.0,619,2,12,73.2,0
CUST-02361,36,46,2,0,1,7896.79,20196.56,641,0,14,51.6,0
CUST-02362,48,5,1,0,1,5175.29,19017.03,653,0,10,37.3,0
CUST-02363,42,80,3,1,1,7658.05,20881.52,632,0,14,45.3,1
CUST-02364,53,11,4,1,1,7661.56,20544.36,791,1,0,48.9,0
CUST-02365,25,63,2,1,1,8879.95,18409.88,601,0,11,71.6,0
CUST-02366,18,74,2,1,1,10043.68,0.0,525,1,6,79.5,0
CUST-02367,47,69,1,0,0,8280.54,14131.39,670,0,18,49.6,0
CUST-02368,61,54,2,1,1,11496.02,1142.3,624,1,14,50.9,0
CUST-02369,42,50,4,1,1,5302.9,7584.97,689,1,9,34.6,0
CUST-02370,33,98,2,0,1,12031.13,17809.98,679,0,18,20.4,0
CUST-02371,50,72,1,1,0,14985.24,34848.01,594,0,1,71.3,1
CUST-02372,56,9,1,0,0,5443.99,35789.53,650,0,12,71.6,0
CUST-02373,25,67,2,1,1,13595.75,3343.21,764,0,7,28.8,0
CUST-02374,36,16,1,0,0,12624.05,8215.71,653,0,22,8.8,1
CUST-02375,52,73,1,0,1,6888.48,20783.45,617,0,17,37.8,0
CUST-02376,43,72,1,1,0,1500.0,25360.45,588,0,8,23.0,0
CUST-02377,30,127,3,1,0,18315.17,25333.21,686,0,16,27.4,0
CUST-02378,36,54,2,1,0,10266.74,20677.99,547,0,6,44.7,0
CUST-02379,29,44,2,0,0,11457.18,34776.83,742,0,7,77.2,0
CUST-02380,22,41,2,0,0,6706.99,24693.13,544,2,22,52.7,0
CUST-02381,43,68,2,1,0,15344.88,25720.7,602,0,9,63.6,0
CUST-02382,24,65,2,0,1,16428.47,5918.0,633,0,9,50.9,1
CUST-02383,38,64,1,1,0,9920.0,3177.69,740,1,12,39.0,0
CUST-02384,28,86,1,1,1,7323.94,18967.21,714,1,3,53.5,0
CUST-02385,45,65,2,1,1,9474.58,16722.02,667,1,11,62.1,0
CUST-02386,35,6,2,0,0,6405.34,9736.33,597,0,13,54.7,0
CUST-02387,36,36,2,1,1,1953.44,8903.9,674,0,17,67.9,0
CUST-02388,21,53,3,1,0,10243.01,26260.83,672,2,1,80.5,0
CUST-02389,42,64,3,1,0,5938.48,28251.39,606,1,19,33.7,0
CUST-02390,34,15,1,1,1,1500.0,18605.21,631,2,14,87.7,1
CUST-02391,30,84,1,1,0,9534.73,5984.08,711,0,17,29.6,0
CUST-02392,44,39,2,1,0,6309.57,4606.25,643,1,26,69.0,0
CUST-02393,50,78,1,0,1,4652.54,634.85,563,0,8,39.3,1
CUST-02394,59,76,1,1,1,16121.03,17133.02,618,1,22,66.0,0
CUST-02395,42,31,1,1,0,1500.0,21391.45,613,0,14,76.8,0
CUST-02396,42,70,1,1,1,5166.29,25142.61,686,0,18,43.9,0
CUST-02397,28,85,2,1,1,7193.26,16130.68,771,1,11,44.0,0
CUST-02398,31,54,2,1,0,7393.15,22793.57,619,0,4,40.2,1
CUST-02399,53,70,1,1,0,1500.0,3709.07,661,0,20,55.7,0
CUST-02400,34,15,2,0,0,7612.92,22462.76,698,0,14,22.1,0
CUST-02401,61,15,1,0,1,11172.54,18906.84,570,1,21,43.7,1
CUST-02402,25,63,3,1,1,13973.71,7213.38,733,0,16,79.7,0
CUST-02403,38,1,1,1,1,7834.01,19155.67,657,0,20,24.8,1
CUST-02404,37,31,2,1,0,9117.97,3590.74,754,0,25,44.3,1
CUST-02405,32,47,1,1,1,17956.65,39375.57,668,1,13,19.8,1
CUST-02406,36,70,3,0,0,11789.35,25135.62,850,0,22,63.9,0
CUST-02407,37,91,4,0,0,15001.02,18911.33,763,0,12,34.8,0
CUST-02408,42,80,1,1,0,13001.96,9421.46,708,0,21,82.7,0
CUST-02409,39,12,1,1,1,8862.01,35372.7,702,0,7,35.0,1
CUST-02410,52,40,3,1,1,10348.85,18457.66,597,0,11,52.7,0
CUST-02411,70,63,4,0,1,4528.91,27757.55,718,0,9,64.4,0
CUST-02412,49,38,2,1,0,6688.25,12081.35,701,1,21,51.1,0
CUST-02413,45,63,1,1,0,1500.0,28627.16,755,0,9,68.1,0
CUST-02414,28,20,1,1,1,14857.35,6213.64,702,1,11,51.1,0
CUST-02415,33,21,2,1,0,10288.47,25326.48,541,1,16,71.0,0
CUST-02416,20,130,2,1,1,12967.31,21878.81,653,0,9,69.9,0
CUST-02417,46,36,1,1,1,12806.33,11662.7,580,0,9,58.3,1
CUST-02418,22,47,2,1,0,5347.11,19710.73,653,0,16,34.7,1
CUST-02419,48,83,2,1,1,14848.83,23365.35,649,0,14,28.9,0
CUST-02420,31,50,2,1,0,9754.42,4070.43,539,1,10,67.8,0
CUST-02421,44,91,2,0,0,13319.37,11507.73,655,0,15,61.4,0
CUST-02422,46,128,2,1,0,8466.68,16657.75,719,0,11,34.7,0
CUST-02423,18,59,2,1,0,10836.16,14942.95,691,0,9,90.1,1
CUST-02424,30,142,2,1,1,8632.16,1458.01,618,1,17,60.8,0
CUST-02425,44,38,1,1,1,12519.41,6913.73,626,0,8,43.0,1
CUST-02426,46,1,2,1,0,12049.1,0.0,624,0,0,82.3,1
CUST-02427,50,61,2,0,0,15959.52,15305.0,655,0,9,59.4,0
CUST-02428,36,68,2,1,0,9206.7,14202.3,626,0,12,82.9,0
CUST-02429,39,13,3,0,0,13338.56,15521.01,647,1,14,51.5,0
CUST-02430,61,10,1,1,0,16822.74,10945.24,556,0,4,68.4,0
CUST-02431,42,24,2,1,1,10125.03,8724.28,449,0,0,75.9,0
CUST-02432,50,1,1,1,1,1500.0,0.0,603,1,0,59.5,1
CUST-02433,37,50,1,1,1,9566.52,33509.06,495,0,12,48.9,0
CUST-02434,22,29,2,1,0,11148.9,3857.28,710,1,17,79.2,0
CUST-02435,46,102,3,1,0,10844.72,3933.96,577,0,0,57.6,0
CUST-02436,47,83,1,0,0,13876.88,2046.19,588,0,18,38.9,0
CUST-02437,51,43,2,1,1,10147.59,10550.97,609,0,11,56.1,1
CUST-02438,29,44,1,0,1,11131.49,7229.54,558,1,11,29.3,1
CUST-02439,32,93,1,1,0,7383.9,20965.9,698,0,2,75.7,0
CUST-02440,18,74,1,1,1,5088.32,25908.29,589,0,17,67.7,0
CUST-02441,47,5,1,1,1,6244.67,12813.03,809,0,5,40.2,1
CUST-02442,50,56,1,1,1,4606.23,16209.61,624,0,13,51.5,0
CUST-02443,32,63,1,1,1,16778.85,13967.59,664,0,17,57.5,1
CUST-02444,35,57,1,0,1,8195.11,15905.77,600,0,13,64.7,0
CUST-02445,37,79,1,0,1,2523.6,22307.2,525,0,16,44.7,0
CUST-02446,59,37,1,1,0,22414.6,17878.94,484,1,22,82.9,1
CUST-02447,51,1,2,1,1,15197.09,15671.28,741,1,3,26.5,0
CUST-02448,54,82,1,1,1,3597.75,16489.15,779,0,8,67.8,0
CUST-02449,38,19,3,1,1,4803.09,25019.49,655,1,18,27.1,0
CUST-02450,35,36,1,1,1,12060.98,25122.81,761,0,0,76.0,0
CUST-02451,53,58,1,1,1,10975.16,35791.91,690,0,12,38.2,0
CUST-02452,20,8,2,1,1,12114.92,10446.89,601,2,6,62.1,1
CUST-02453,46,45,3,1,1,10024.49,5716.15,792,0,10,60.1,0
CUST-02454,24,18,1,0,0,15305.74,27292.92,560,0,16,54.4,0
CUST-02455,49,29,1,0,1,19014.71,5015.41,616,0,11,68.6,0
CUST-02456,46,19,2,1,0,8746.2,18697.18,670,1,17,34.9,0
CUST-02457,29,13,1,1,0,20813.97,13409.13,607,1,15,62.8,0
CUST-02458,43,74,2,0,1,6637.37,19075.79,658,0,16,45.2,0
CUST-02459,26,69,3,1,1,3987.3,25671.95,685,0,11,46.6,0
CUST-02460,27,52,2,0,0,8753.63,15401.61,519,0,12,49.4,0
CUST-02461,35,31,1,1,0,12377.01,4271.11,607,1,16,28.8,0
CUST-02462,31,12,1,0,1,15104.22,8805.51,530,1,1,91.1,0
CUST-02463,52,1,2,1,1,9146.4,23850.46,717,2,6,70.4,0
CUST-02464,65,31,2,1,1,12159.25,15111.3,582,0,10,42.7,0
CUST-02465,40,38,1,1,1,21735.89,12592.5,639,0,20,48.4,0
CUST-02466,40,57,2,1,0,10214.39,13419.75,606,0,14,48.1,0
CUST-02467,49,76,1,1,0,10799.38,6682.66,668,0,15,76.4,0
CUST-02468,36,46,1,1,0,7688.81,382.83,755,0,4,87.8,0
CUST-02469,45,50,3,1,1,8676.32,19013.37,593,0,16,26.3,1
CUST-02470,18,29,1,1,1,17867.15,26075.9,791,1,14,100.0,0
CUST-02471,32,43,2,1,1,11977.41,18275.08,811,0,22,46.5,0
CUST-02472,21,64,1,1,1,8541.61,16285.6,595,0,6,50.9,1
CUST-02473,18,20,4,1,0,2381.43,18863.41,670,0,13,25.5,1
CUST-02474,51,46,2,1,0,2103.61,36747.62,594,0,5,58.6,1
CUST-02475,36,50,1,1,1,8660.97,0.0,617,1,13,43.3,1
CUST-02476,59,19,1,1,1,1500.0,30018.68,551,1,10,29.9,1
CUST-02477,58,14,2,1,0,17534.32,25962.2,671,1,20,86.5,0
CUST-02478,39,89,2,1,0,14371.32,19492.76,822,0,7,39.3,0
CUST-02479,35,72,2,1,1,16979.13,5525.21,715,0,12,93.6,0
CUST-02480,31,38,2,1,1,15019.98,15140.38,580,1,15,49.1,0
CUST-02481,18,47,2,1,1,15171.67,29543.17,690,0,7,54.3,0
CUST-02482,33,71,2,1,1,7987.42,19815.77,575,0,5,5.3,1
CUST-02483,37,18,1,0,0,2495.16,18345.2,568,1,14,63.9,1
CUST-02484,32,47,1,0,0,11033.94,8732.4,675,0,5,52.6,1
CUST-02485,28,73,3,1,1,2163.91,15468.25,652,0,0,36.3,0
CUST-02486,39,23,2,0,0,13911.39,19080.71,641,2,16,43.1,1
CUST-02487,35,55,1,1,0,11416.18,26876.74,647,1,13,50.8,1
CUST-02488,41,1,2,0,0,9246.83,30014.64,710,0,8,89.4,0
CUST-02489,28,50,1,1,1,13627.01,6827.18,658,1,8,43.7,0
CUST-02490,62,44,1,1,1,6047.95,9722.0,643,0,13,100.0,0
CUST-02491,46,105,2,1,1,7377.38,939.65,533,2,2,50.4,0
CUST-02492,38,55,1,1,0,8081.7,19552.35,666,1,9,61.0,0
CUST-02493,30,34,3,1,1,1500.0,5065.19,646,1,15,53.0,0
CUST-02494,28,64,1,0,1,17341.93,5401.97,507,0,12,68.0,0
CUST-02495,49,55,1,1,1,13669.03,36250.56,548,0,17,63.3,0
CUST-02496,35,19,1,1,0,1500.0,33852.14,744,1,10,57.4,0
CUST-02497,40,48,1,1,1,4128.54,15382.28,713,1,9,47.3,0
CUST-02498,45,106,1,1,0,11800.14,4437.17,554,2,13,41.7,0
